movie_id,title,genres,release_year,rating,popularity,28,878,12,16,10751,35,53,80,9648,10749,10770,36,14,18,27,10402,10752,99,,37
1100856,Whisper of the Witch,"['27', '53']",2024.0,0.68,0.026999321403996107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1331375,Dominique,"['28', '53']",2024.0,0.76,0.026833556889493494,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1064028,Subservience,"['878', '53', '27']",2024.0,0.67,0.02679114463925012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1084736,The Count of Monte-Cristo,"['28', '12', '18', '36', '10749', '53']",2024.0,0.82,0.02671385128600285,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
573435,Bad Boys: Ride or Die,"['28', '35']",2024.0,0.75,0.026027724134869368,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482600,Japanese Mom,"['10749', '18']",2017.0,0.6200000000000001,0.025583782823910682,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
365177,Borderlands,"['28', '878', '35']",2024.0,0.58,0.025380758949381174,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Home Alone 2: Lost in New York,"['35', '10751', '12']",1992.0,0.67,0.025262480300104327,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639720,IF,"['35', '14', '10751']",2024.0,0.73,0.024760509517784607,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
823219,Flow,"['16', '14', '12']",2024.0,0.8500000000000001,0.024521732512676107,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1116490,Cash Out,"['28', '53']",2024.0,0.6347,0.02449715719010518,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
839033,The Lord of the Rings: The War of the Rohirrim,"['16', '14']",2024.0,0.71,0.024033714171557946,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
299536,Avengers: Infinity War,"['12', '28', '878']",2018.0,0.82,0.023801675561347928,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580489,Venom: Let There Be Carnage,"['878', '28', '12']",2021.0,0.6798000000000001,0.0237121738220493,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857598,Pushpa 2 - The Rule,"['80', '28', '53']",2024.0,0.66,0.023708368610812512,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
972614,Knox Goes Away,"['80', '53', '28']",2024.0,0.6900000000000001,0.023647485231023883,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1296753,Remnant,"['878', '27', '53']",2024.0,0.33,0.02356789289598772,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1208808,The Haunting Of The Immaculate Nurse,['27'],2024.0,0.43,0.023251663987163752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354912,Coco,"['10751', '16', '10402', '12']",2017.0,0.8209,0.022414041863665628,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
978796,Bagman,"['27', '53']",2024.0,0.61,0.022254936468827397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
957452,The Crow,"['28', '14', '27']",2024.0,0.5900000000000001,0.022212444943349917,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
939243,Sonic the Hedgehog 3,"['12', '35', '10751', '878', '28']",2024.0,0.0,0.022116680460557397,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156593,Culpa tuya,"['18', '10749']",2024.0,0.0,0.021694302013273846,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
787699,Wonka,"['35', '10751', '14']",2023.0,0.7112,0.021612410696448786,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1125510,The Platform 2,"['878', '27']",2024.0,0.5599999999999999,0.021563180776072832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1371727,Sing: Thriller,"['16', '10751', '35']",2024.0,0.7359,0.021179409367795866,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786892,Furiosa: A Mad Max Saga,"['28', '878', '12']",2024.0,0.75,0.02077074553601157,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569094,Spider-Man: Across the Spider-Verse,"['16', '28', '12', '878']",2023.0,0.8353999999999999,0.020612829269684836,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335983,Venom,"['878', '28']",2018.0,0.6834,0.020600224507462968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234811,Our Little Secret,"['10749', '35', '18']",2024.0,0.6400000000000001,0.020577631065744534,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
917496,Beetlejuice Beetlejuice,"['35', '14', '27']",2024.0,0.7142000000000001,0.02057002064327096,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
259872,Skin. Like. Sun.,['10749'],2010.0,0.6523,0.020419239148013205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
653346,Kingdom of the Planet of the Apes,"['878', '12', '28']",2024.0,0.71,0.020174516500347225,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355755,An Almost Christmas Story,"['16', '12', '14', '10751']",2024.0,0.76,0.019980688552973296,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1340602,Las tías,['27'],2024.0,0.68,0.01992575081574216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1041317,Battle for the Western Front,['10752'],2022.0,0.5650000000000001,0.01981492403847069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
976734,Canary Black,"['28', '53', '80']",2024.0,0.6400000000000001,0.019521209296131048,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1167271,Weekend in Taipei,"['28', '12', '53']",2024.0,0.61,0.019496158322155524,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1203236,Nutcrackers,"['35', '18']",2024.0,0.58,0.019201175176070298,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1011985,Kung Fu Panda 4,"['16', '10751', '14', '28']",2024.0,0.71,0.01897413090560856,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1388232,Jack in Time for Christmas,"['35', '12']",2024.0,0.48,0.018854346026883816,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063877,Don't Move,"['53', '27']",2024.0,0.6400000000000001,0.018513700345957118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
889737,Joker: Folie à Deux,"['18', '80', '53']",2024.0,0.5563,0.018454561021318698,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
634649,Spider-Man: No Way Home,"['28', '12', '878']",2021.0,0.8,0.01843577279083705,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287717,Do Not Enter,['27'],2024.0,0.7400000000000001,0.01826517248705435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
359410,Road House,"['28', '53']",2024.0,0.6979000000000001,0.018040744299317915,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1391524,Christmas Is Cancelled,['35'],2024.0,0.7000000000000001,0.017761695475286735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144962,Transmorphers: Mech Beasts,"['28', '878']",2023.0,0.55,0.017725704519005445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726139,Project Silence,"['28', '53', '27', '878']",2024.0,0.7048000000000001,0.017324809660162928,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1149913,TOGEFILM - Mei Mei,"['18', '10749']",2023.0,1.0,0.01707295224142797,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1142518,Freedom,"['28', '10749', '18']",2024.0,0.66,0.017008105099934362,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
592695,Pleasure,['18'],2021.0,0.6223000000000001,0.01698400542876803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
799583,The Ministry of Ungentlemanly Warfare,"['28', '35', '10752']",2024.0,0.71,0.01647751595810462,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
974576,Conclave,"['53', '18']",2024.0,0.6990000000000001,0.01638650798935809,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1159311,My Hero Academia: You're Next,"['16', '28', '12', '878']",2024.0,0.68,0.016313891874922708,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
